timestamp,action_id,reward,s_rx_mbps_p1,s_delay_ms_p1,s_util_rx_pct_p1,s_rx_pps_p1,s_avg_rx_pkt_bytes_p1,s_priority_tag_p1,s_policing_rate_kbps_p1,sim_delay_p1,s_rx_mbps_p2,s_delay_ms_p2,s_util_rx_pct_p2,s_rx_pps_p2,s_avg_rx_pkt_bytes_p2,s_priority_tag_p2,s_policing_rate_kbps_p2,sim_delay_p2,s_rx_mbps_p4,s_delay_ms_p4,s_util_rx_pct_p4,s_rx_pps_p4,s_avg_rx_pkt_bytes_p4,s_priority_tag_p4,s_policing_rate_kbps_p4,sim_delay_p4
AUG_101,3,75.5736,0.5944282571700831,0.5759955589343522,0.5944272389796755,0.5461335118184089,0.3557022007793644,0.24999993750001562,0.8678667538615172,55.33,0.05096542631110453,0.0008704715168243917,0.05096533863945666,0.040269390432939894,0.09453816693002386,0.9999997500000625,0.3572902204538589,2.49,0.09309657342334149,0.00018423242375679066,0.09309641991280823,0.10707605398032197,0.8590532172993204,0.9999996666667778,0.2384351015134456,2.32
AUG_102,0,-139.4553,0.8272475537005897,0.8193962621919721,0.8272461367162626,0.6543712003799371,0.03250470870954696,0.49999987500003124,0.14358386989264985,288.54,0.1857467951355565,0.060265243283961066,0.185746475610561,0.19571990138103967,0.3478627941774599,0.7499998125000469,0.6573641617080562,2.13,0.2393113022205156,0.0009894481098921921,0.23931090761087245,0.19167616974842638,0.19508653290465072,0.0,0.5450697536829435,30.21
AUG_102,1,-65.2834,0.8272475537005897,0.8193962621919721,0.8272461367162626,0.6543712003799371,0.03250470870954696,0.49999987500003124,0.14358386989264985,288.54,0.1857467951355565,0.060265243283961066,0.185746475610561,0.19571990138103967,0.3478627941774599,0.7499998125000469,0.6573641617080562,43.38,0.2393113022205156,0.0009894481098921921,0.23931090761087245,0.19167616974842638,0.19508653290465072,0.0,0.5450697536829435,2.11
AUG_102,2,-291.6642,0.8272475537005897,0.8193962621919721,0.8272461367162626,0.6543712003799371,0.03250470870954696,0.49999987500003124,0.14358386989264985,33.75,0.1857467951355565,0.060265243283961066,0.185746475610561,0.19571990138103967,0.3478627941774599,0.7499998125000469,0.6573641617080562,43.38,0.2393113022205156,0.0009894481098921921,0.23931090761087245,0.19167616974842638,0.19508653290465072,0.0,0.5450697536829435,30.21
AUG_102,3,-290.5994,0.8272475537005897,0.8193962621919721,0.8272461367162626,0.6543712003799371,0.03250470870954696,0.49999987500003124,0.14358386989264985,76.23,0.1857467951355565,0.060265243283961066,0.185746475610561,0.19571990138103967,0.3478627941774599,0.7499998125000469,0.6573641617080562,16.91,0.2393113022205156,0.0009894481098921921,0.23931090761087245,0.19167616974842638,0.19508653290465072,0.0,0.5450697536829435,6.99
AUG_103,0,-160.0052,0.5913870556586639,0.5728161378225346,0.5913860426775008,0.5724978754737542,0.8630061620738848,0.49999987500003124,0.49011689340460673,225.04,0.6564335036292832,0.6422497644297794,0.6564323744205012,0.6295740448898263,0.5258697250811223,0.7499998125000469,0.11054872341215684,6.43,0.8892164363845179,0.0034629964041334926,0.8892149701212139,0.9642027991486446,0.30991439657492087,0.33333322222225925,0.5475956182390418,90.83
AUG_103,1,-294.2396,0.5913870556586639,0.5728161378225346,0.5913860426775008,0.5724978754737542,0.8630061620738848,0.49999987500003124,0.49011689340460673,225.04,0.6564335036292832,0.6422497644297794,0.6564323744205012,0.6295740448898263,0.5258697250811223,0.7499998125000469,0.11054872341215684,106.5,0.8892164363845179,0.0034629964041334926,0.8892149701212139,0.9642027991486446,0.30991439657492087,0.33333322222225925,0.5475956182390418,21.79
AUG_103,2,-293.4432,0.5913870556586639,0.5728161378225346,0.5913860426775008,0.5724978754737542,0.8630061620738848,0.49999987500003124,0.49011689340460673,21.04,0.6564335036292832,0.6422497644297794,0.6564323744205012,0.6295740448898263,0.5258697250811223,0.7499998125000469,0.11054872341215684,106.5,0.8892164363845179,0.0034629964041334926,0.8892149701212139,0.9642027991486446,0.30991439657492087,0.33333322222225925,0.5475956182390418,90.83
AUG_103,3,-304.9807,0.5913870556586639,0.5728161378225346,0.5913860426775008,0.5724978754737542,0.8630061620738848,0.49999987500003124,0.49011689340460673,55.06,0.6564335036292832,0.6422497644297794,0.6564323744205012,0.6295740448898263,0.5258697250811223,0.7499998125000469,0.11054872341215684,61.01,0.8892164363845179,0.0034629964041334926,0.8892149701212139,0.9642027991486446,0.30991439657492087,0.33333322222225925,0.5475956182390418,60.63
AUG_104,0,-159.5696,0.512865679613496,0.49072604290789085,0.5128648011308379,0.42325178173481154,0.4597475006119923,0.0,0.9114461815664727,203.89,0.6687893428177616,0.6551157048270946,0.6687881923542415,0.5619605797126906,0.3893907379424668,0.49999987500003124,0.8902875274990372,6.63,0.48981120807255624,0.0019428543568284725,0.4898104004039495,0.5654503958788949,0.059170789305587605,0.0,0.04276972834208096,53.57
AUG_104,1,-67.2846,0.512865679613496,0.49072604290789085,0.5128648011308379,0.42325178173481154,0.4597475006119923,0.0,0.9114461815664727,203.89,0.6687893428177616,0.6551157048270946,0.6687881923542415,0.5619605797126906,0.3893907379424668,0.49999987500003124,0.8902875274990372,108.15,0.48981120807255624,0.0019428543568284725,0.4898104004039495,0.5654503958788949,0.059170789305587605,0.0,0.04276972834208096,2.19
AUG_104,2,-160.3597,0.512865679613496,0.49072604290789085,0.5128648011308379,0.42325178173481154,0.4597475006119923,0.0,0.9114461815664727,7.41,0.6687893428177616,0.6551157048270946,0.6687881923542415,0.5619605797126906,0.3893907379424668,0.49999987500003124,0.8902875274990372,108.15,0.48981120807255624,0.0019428543568284725,0.4898104004039495,0.5654503958788949,0.059170789305587605,0.0,0.04276972834208096,53.57
AUG_104,3,-303.4061,0.512865679613496,0.49072604290789085,0.5128648011308379,0.42325178173481154,0.4597475006119923,0.0,0.9114461815664727,48.0,0.6687893428177616,0.6551157048270946,0.6687881923542415,0.5619605797126906,0.3893907379424668,0.49999987500003124,0.8902875274990372,62.11,0.48981120807255624,0.0019428543568284725,0.4898104004039495,0.5654503958788949,0.059170789305587605,0.0,0.04276972834208096,32.68
AUG_105,0,-131.6486,0.9452823572002296,0.9427956307530007,0.94528073803523,0.8297294550279977,0.007582998214710426,0.0,0.14763283331920599,320.32,0.102836286510726,0.002336465383714543,0.10283610960988653,0.0981224630440796,0.465265301834362,0.7499998125000469,0.9678418428952372,2.11,0.0868098084779868,0.00018027092179110136,0.08680966533394295,0.0820560620357974,0.5976036758341495,0.0,0.932776988467001,8.19
AUG_105,1,-64.3267,0.9452823572002296,0.9427956307530007,0.94528073803523,0.8297294550279977,0.007582998214710426,0.0,0.14763283331920599,320.32,0.102836286510726,0.002336465383714543,0.10283610960988653,0.0981224630440796,0.465265301834362,0.7499998125000469,0.9678418428952372,32.26,0.0868098084779868,0.00018027092179110136,0.08680966533394295,0.0820560620357974,0.5976036758341495,0.0,0.932776988467001,2.09
AUG_105,2,-283.6789,0.9452823572002296,0.9427956307530007,0.94528073803523,0.8297294550279977,0.007582998214710426,0.0,0.14763283331920599,40.11,0.102836286510726,0.002336465383714543,0.10283610960988653,0.0981224630440796,0.465265301834362,0.7499998125000469,0.9678418428952372,32.26,0.0868098084779868,0.00018027092179110136,0.08680966533394295,0.0820560620357974,0.5976036758341495,0.0,0.932776988467001,8.19
AUG_105,3,59.6669,0.9452823572002296,0.9427956307530007,0.94528073803523,0.8297294550279977,0.007582998214710426,0.0,0.14763283331920599,86.83,0.102836286510726,0.002336465383714543,0.10283610960988653,0.0981224630440796,0.465265301834362,0.7499998125000469,0.9678418428952372,6.51,0.0868098084779868,0.00018027092179110136,0.08680966533394295,0.0820560620357974,0.5976036758341495,0.0,0.932776988467001,2.31
AUG_106,0,-139.4807,0.8208582911981416,0.8127166140289188,0.8208568851579204,0.7304401603401368,0.6793214197825103,0.9999997500000625,0.6606567677583347,286.82,0.14686508859153813,0.05166075750859935,0.14686483595155717,0.15508405682171494,0.2571383548636117,0.9999997500000625,0.7410201210155561,2.12,0.2511544110036353,0.0010345231523700182,0.25115399686543294,0.2689899726102428,0.6262357303942782,0.9999996666667778,0.7215899463108587,31.31
AUG_106,1,-65.0047,0.8208582911981416,0.8127166140289188,0.8208568851579204,0.7304401603401368,0.6793214197825103,0.9999997500000625,0.6606567677583347,286.82,0.14686508859153813,0.05166075750859935,0.14686483595155717,0.15508405682171494,0.2571383548636117,0.9999997500000625,0.7410201210155561,38.16,0.2511544110036353,0.0010345231523700182,0.25115399686543294,0.2689899726102428,0.6262357303942782,0.9999996666667778,0.7215899463108587,2.12
AUG_106,2,-291.4449,0.8208582911981416,0.8127166140289188,0.8208568851579204,0.7304401603401368,0.6793214197825103,0.9999997500000625,0.6606567677583347,33.4,0.14686508859153813,0.05166075750859935,0.14686483595155717,0.15508405682171494,0.2571383548636117,0.9999997500000625,0.7410201210155561,38.16,0.2511544110036353,0.0010345231523700182,0.25115399686543294,0.2689899726102428,0.6262357303942782,0.9999996666667778,0.7215899463108587,31.31
AUG_106,3,-160.4403,0.8208582911981416,0.8127166140289188,0.8208568851579204,0.7304401603401368,0.6793214197825103,0.9999997500000625,0.6606567677583347,75.66,0.14686508859153813,0.05166075750859935,0.14686483595155717,0.15508405682171494,0.2571383548636117,0.9999997500000625,0.7410201210155561,7.82,0.2511544110036353,0.0010345231523700182,0.25115399686543294,0.2689899726102428,0.6262357303942782,0.9999996666667778,0.7215899463108587,7.4
AUG_107,0,-135.0995,0.7288181560790917,0.7164933458129713,0.7288169076935269,0.5935722265015743,0.7482815332675061,0.24999993750001562,0.07443794546221541,262.04,0.0903455370489289,0.0019014566129352552,0.09034538163490252,0.12112029449413547,0.981610440610743,0.7499998125000469,0.3101823909001192,2.11,0.11186226769143624,0.00019987630866284947,0.11186208323742534,0.08135032432760314,0.4869900770449259,0.33333322222225925,0.24785521898589025,12.62
AUG_107,1,-64.1308,0.7288181560790917,0.7164933458129713,0.7288169076935269,0.5935722265015743,0.7482815332675061,0.24999993750001562,0.07443794546221541,262.04,0.0903455370489289,0.0019014566129352552,0.09034538163490252,0.12112029449413547,0.981610440610743,0.7499998125000469,0.3101823909001192,30.58,0.11186226769143624,0.00019987630866284947,0.11186208323742534,0.08135032432760314,0.4869900770449259,0.33333322222225925,0.24785521898589025,2.09
AUG_107,2,-286.0969,0.7288181560790917,0.7164933458129713,0.7288169076935269,0.5935722265015743,0.7482815332675061,0.24999993750001562,0.07443794546221541,28.44,0.0903455370489289,0.0019014566129352552,0.09034538163490252,0.12112029449413547,0.981610440610743,0.7499998125000469,0.3101823909001192,30.58,0.11186226769143624,0.00019987630866284947,0.11186208323742534,0.08135032432760314,0.4869900770449259,0.33333322222225925,0.24785521898589025,12.62
AUG_107,3,59.9531,0.7288181560790917,0.7164933458129713,0.7288169076935269,0.5935722265015743,0.7482815332675061,0.24999993750001562,0.07443794546221541,67.4,0.0903455370489289,0.0019014566129352552,0.09034538163490252,0.12112029449413547,0.981610440610743,0.7499998125000469,0.3101823909001192,6.33,0.11186226769143624,0.00019987630866284947,0.11186208323742534,0.08135032432760314,0.4869900770449259,0.33333322222225925,0.24785521898589025,2.35
AUG_108,0,-129.9903,0.6145337283930684,0.5970148039364915,0.6145326757641938,0.4775483645732531,0.9041907704619081,0.49999987500003124,0.7476246751060622,231.27,0.13999676319451204,0.05072075124580335,0.13999652236954874,0.13581857890939547,0.7584184321170975,0.49999987500003124,0.8927763126181025,2.12,0.0614292648237882,0.0001682343804844364,0.06142916353070237,0.0786423656085979,0.6750512174899553,0.33333322222225925,0.8724712110880576,7.01
AUG_108,1,-64.5684,0.6145337283930684,0.5970148039364915,0.6145326757641938,0.4775483645732531,0.9041907704619081,0.49999987500003124,0.7476246751060622,231.27,0.13999676319451204,0.05072075124580335,0.13999652236954874,0.13581857890939547,0.7584184321170975,0.49999987500003124,0.8927763126181025,37.24,0.0614292648237882,0.0001682343804844364,0.06142916353070237,0.0786423656085979,0.6750512174899553,0.33333322222225925,0.8724712110880576,2.09
AUG_108,2,-280.6018,0.6145337283930684,0.5970148039364915,0.6145326757641938,0.4775483645732531,0.9041907704619081,0.49999987500003124,0.7476246751060622,22.29,0.13999676319451204,0.05072075124580335,0.13999652236954874,0.13581857890939547,0.7584184321170975,0.49999987500003124,0.8927763126181025,37.24,0.0614292648237882,0.0001682343804844364,0.06142916353070237,0.0786423656085979,0.6750512174899553,0.33333322222225925,0.8724712110880576,7.01
AUG_108,3,59.0174,0.6145337283930684,0.5970148039364915,0.6145326757641938,0.4775483645732531,0.9041907704619081,0.49999987500003124,0.7476246751060622,57.13,0.13999676319451204,0.05072075124580335,0.13999652236954874,0.13581857890939547,0.7584184321170975,0.49999987500003124,0.8927763126181025,7.48,0.0614292648237882,0.0001682343804844364,0.06142916353070237,0.0786423656085979,0.6750512174899553,0.33333322222225925,0.8724712110880576,2.28
AUG_109,0,-129.9699,0.6138457188599733,0.5962955250506824,0.6138446674095833,0.6305682815230089,0.5929938368622273,0.0,0.008989522512542345,231.08,0.036538032621558345,0.0005837477555464521,0.036537969768173965,0.05790869442737215,0.5331737288282381,0.24999993750001562,0.49236094672545866,2.1,0.06465185014096547,0.00016949128392194002,0.06465174353403441,0.08594335954297161,0.19987947036559922,0.6666664444445185,0.9505787874619729,7.11
AUG_109,1,-63.0831,0.6138457188599733,0.5962955250506824,0.6138446674095833,0.6305682815230089,0.5929938368622273,0.0,0.008989522512542345,231.08,0.036538032621558345,0.0005837477555464521,0.036537969768173965,0.05790869442737215,0.5331737288282381,0.24999993750001562,0.49236094672545866,23.37,0.06465185014096547,0.00016949128392194002,0.06465174353403441,0.08594335954297161,0.19987947036559922,0.6666664444445185,0.9505787874619729,2.09
AUG_109,2,-279.2589,0.6138457188599733,0.5962955250506824,0.6138446674095833,0.6305682815230089,0.5929938368622273,0.0,0.008989522512542345,22.25,0.036538032621558345,0.0005837477555464521,0.036537969768173965,0.05790869442737215,0.5331737288282381,0.24999993750001562,0.49236094672545866,23.37,0.06465185014096547,0.00016949128392194002,0.06465174353403441,0.08594335954297161,0.19987947036559922,0.6666664444445185,0.9505787874619729,7.11
AUG_109,3,76.2254,0.6138457188599733,0.5962955250506824,0.6138446674095833,0.6305682815230089,0.5929938368622273,0.0,0.008989522512542345,57.07,0.036538032621558345,0.0005837477555464521,0.036537969768173965,0.05790869442737215,0.5331737288282381,0.24999993750001562,0.49236094672545866,2.44,0.06465185014096547,0.00016949128392194002,0.06465174353403441,0.08594335954297161,0.19987947036559922,0.6666664444445185,0.9505787874619729,2.28
AUG_110,0,-139.2324,0.952465885793318,0.9503056436148422,0.9524642543237224,0.8982676837755972,0.2678007384106993,0.9999997500000625,0.15086733667846627,322.25,0.14666894774735276,0.051632331677699546,0.14666869544477687,0.13241683424300757,0.528589735591033,0.24999993750001562,0.8842680826185775,2.12,0.2218480213676846,0.0009229826116299848,0.22184765555391925,0.2056504332232696,0.01353221692662324,0.0,0.4007637774851114,28.58
AUG_110,1,-64.9848,0.952465885793318,0.9503056436148422,0.9524642543237224,0.8982676837755972,0.2678007384106993,0.9999997500000625,0.15086733667846627,322.25,0.14666894774735276,0.051632331677699546,0.14666869544477687,0.13241683424300757,0.528589735591033,0.24999993750001562,0.8842680826185775,38.14,0.2218480213676846,0.0009229826116299848,0.22184765555391925,0.2056504332232696,0.01353221692662324,0.0,0.4007637774851114,2.11
AUG_110,2,-291.6539,0.952465885793318,0.9503056436148422,0.9524642543237224,0.8982676837755972,0.2678007384106993,0.9999997500000625,0.15086733667846627,40.49,0.14666894774735276,0.051632331677699546,0.14666869544477687,0.13241683424300757,0.528589735591033,0.24999993750001562,0.8842680826185775,38.14,0.2218480213676846,0.0009229826116299848,0.22184765555391925,0.2056504332232696,0.01353221692662324,0.0,0.4007637774851114,28.58
AUG_110,3,-159.3288,0.952465885793318,0.9503056436148422,0.9524642543237224,0.8982676837755972,0.2678007384106993,0.9999997500000625,0.15086733667846627,87.48,0.14666894774735276,0.051632331677699546,0.14666869544477687,0.13241683424300757,0.528589735591033,0.24999993750001562,0.8842680826185775,7.8,0.2218480213676846,0.0009229826116299848,0.22184765555391925,0.2056504332232696,0.01353221692662324,0.0,0.4007637774851114,6.59
AUG_111,0,-139.6785,0.7944728786013391,0.7851320105295148,0.7944715177564359,0.6253750997480056,0.45719111285192915,0.7499998125000469,0.22846557133182463,279.71,0.2250165316112998,0.08842479018210761,0.22501614453379357,0.2515243125885458,0.26555698629509406,0.24999993750001562,0.06264680560478676,2.13,0.2545305294048006,0.0010473727075948763,0.2545301096995863,0.22641471521521592,0.3575506960439382,0.0,0.4908379404773117,31.63
AUG_111,1,-65.5418,0.7944728786013391,0.7851320105295148,0.7944715177564359,0.6253750997480056,0.45719111285192915,0.7499998125000469,0.22846557133182463,279.71,0.2250165316112998,0.08842479018210761,0.22501614453379357,0.2515243125885458,0.26555698629509406,0.24999993750001562,0.06264680560478676,48.64,0.2545305294048006,0.0010473727075948763,0.2545301096995863,0.22641471521521592,0.3575506960439382,0.0,0.4908379404773117,2.12
AUG_111,2,-291.8885,0.7944728786013391,0.7851320105295148,0.7944715177564359,0.6253750997480056,0.45719111285192915,0.7499998125000469,0.22846557133182463,31.98,0.2250165316112998,0.08842479018210761,0.22501614453379357,0.2515243125885458,0.26555698629509406,0.24999993750001562,0.06264680560478676,48.64,0.2545305294048006,0.0010473727075948763,0.2545301096995863,0.22641471521521592,0.3575506960439382,0.0,0.4908379404773117,31.63
AUG_111,3,-292.6841,0.7944728786013391,0.7851320105295148,0.7944715177564359,0.6253750997480056,0.45719111285192915,0.7499998125000469,0.22846557133182463,73.29,0.2250165316112998,0.08842479018210761,0.22501614453379357,0.2515243125885458,0.26555698629509406,0.24999993750001562,0.06264680560478676,22.44,0.2545305294048006,0.0010473727075948763,0.2545301096995863,0.22641471521521592,0.3575506960439382,0.0,0.4908379404773117,7.54
AUG_112,0,-144.2081,0.7179305952778519,0.705110956143073,0.7179293655414848,0.6123663333883701,0.04166188765017636,0.9999997500000625,0.660355781176661,259.11,0.5950842793790916,0.578367785182226,0.5950832557043542,0.4864459782847292,0.04704314437756177,0.24999993750001562,0.7057387581067184,2.44,0.690968041494783,0.0027084601599378375,0.6909669021309093,0.6188712929192292,0.5543648927724274,0.0,0.9092424041696026,72.34
AUG_112,1,-69.6034,0.7179305952778519,0.705110956143073,0.7179293655414848,0.6123663333883701,0.04166188765017636,0.9999997500000625,0.660355781176661,259.11,0.5950842793790916,0.578367785182226,0.5950832557043542,0.4864459782847292,0.04704314437756177,0.24999993750001562,0.7057387581067184,98.27,0.690968041494783,0.0027084601599378375,0.6909669021309093,0.6188712929192292,0.5543648927724274,0.0,0.9092424041696026,2.45
AUG_112,2,-294.1637,0.7179305952778519,0.705110956143073,0.7179293655414848,0.6123663333883701,0.04166188765017636,0.9999997500000625,0.660355781176661,27.86,0.5950842793790916,0.578367785182226,0.5950832557043542,0.4864459782847292,0.04704314437756177,0.24999993750001562,0.7057387581067184,98.27,0.690968041494783,0.0027084601599378375,0.6909669021309093,0.6188712929192292,0.5543648927724274,0.0,0.9092424041696026,72.34
AUG_112,3,-304.6536,0.7179305952778519,0.705110956143073,0.7179293655414848,0.6123663333883701,0.04166188765017636,0.9999997500000625,0.660355781176661,66.42,0.5950842793790916,0.578367785182226,0.5950832557043542,0.4864459782847292,0.04704314437756177,0.24999993750001562,0.7057387581067184,55.52,0.690968041494783,0.0027084601599378375,0.6909669021309093,0.6188712929192292,0.5543648927724274,0.0,0.9092424041696026,46.76
AUG_113,0,-142.0538,0.6204496784954254,0.603199628119061,0.6204486157331771,0.6302117056274619,0.733933066671731,0.9999997500000625,0.14613489524810913,232.86,0.4405555375079064,0.417459444416454,0.44055477965630496,0.4688701724592832,0.4662157832862895,0.9999997500000625,0.8382376017268123,2.23,0.6071776380263804,0.002389552678402607,0.607176636827737,0.6397215581725625,0.08771312705905154,0.0,0.007616285900303782,64.52
AUG_113,1,-67.9003,0.6204496784954254,0.603199628119061,0.6204486157331771,0.6302117056274619,0.733933066671731,0.9999997500000625,0.14613489524810913,232.86,0.4405555375079064,0.417459444416454,0.44055477965630496,0.4688701724592832,0.4662157832862895,0.9999997500000625,0.8382376017268123,77.55,0.6071776380263804,0.002389552678402607,0.607176636827737,0.6397215581725625,0.08771312705905154,0.0,0.007616285900303782,2.29
AUG_113,2,-292.9641,0.6204496784954254,0.603199628119061,0.6204486157331771,0.6302117056274619,0.733933066671731,0.9999997500000625,0.14613489524810913,22.6,0.4405555375079064,0.417459444416454,0.44055477965630496,0.4688701724592832,0.4662157832862895,0.9999997500000625,0.8382376017268123,77.55,0.6071776380263804,0.002389552678402607,0.607176636827737,0.6397215581725625,0.08771312705905154,0.0,0.007616285900303782,64.52
AUG_113,3,-303.5669,0.6204496784954254,0.603199628119061,0.6204486157331771,0.6302117056274619,0.733933066671731,0.9999997500000625,0.14613489524810913,57.67,0.4405555375079064,0.417459444416454,0.44055477965630496,0.4688701724592832,0.4662157832862895,0.9999997500000625,0.8382376017268123,41.71,0.6071776380263804,0.002389552678402607,0.607176636827737,0.6397215581725625,0.08771312705905154,0.0,0.007616285900303782,40.89
AUG_114,0,-138.3287,0.622468528542201,0.6053102329034564,0.622467462321884,0.640350049141924,0.6742579360162144,0.7499998125000469,0.8814162648339201,233.4,0.09996759902659325,0.0022305484410927064,0.0999674270605219,0.10495423832674491,0.5118215557406949,0.49999987500003124,0.08071129554680773,2.11,0.16743827343919082,0.00040280146928582195,0.16743799734375903,0.1661736534668565,0.7951981063388941,0.33333322222225925,0.6012164068909306,23.5
AUG_114,1,-64.2888,0.622468528542201,0.6053102329034564,0.622467462321884,0.640350049141924,0.6742579360162144,0.7499998125000469,0.8814162648339201,233.4,0.09996759902659325,0.0022305484410927064,0.0999674270605219,0.10495423832674491,0.5118215557406949,0.49999987500003124,0.08071129554680773,31.87,0.16743827343919082,0.00040280146928582195,0.16743799734375903,0.1661736534668565,0.7951981063388941,0.33333322222225925,0.6012164068909306,2.1
AUG_114,2,-288.6598,0.622468528542201,0.6053102329034564,0.622467462321884,0.640350049141924,0.6742579360162144,0.7499998125000469,0.8814162648339201,22.71,0.09996759902659325,0.0022305484410927064,0.0999674270605219,0.10495423832674491,0.5118215557406949,0.49999987500003124,0.08071129554680773,31.87,0.16743827343919082,0.00040280146928582195,0.16743799734375903,0.1661736534668565,0.7951981063388941,0.33333322222225925,0.6012164068909306,23.5
AUG_114,3,58.7723,0.622468528542201,0.6053102329034564,0.622467462321884,0.640350049141924,0.6742579360162144,0.7499998125000469,0.8814162648339201,57.85,0.09996759902659325,0.0022305484410927064,0.0999674270605219,0.10495423832674491,0.5118215557406949,0.49999987500003124,0.08071129554680773,6.47,0.16743827343919082,0.00040280146928582195,0.16743799734375903,0.1661736534668565,0.7951981063388941,0.33333322222225925,0.6012164068909306,2.49
AUG_115,0,-138.3821,0.911995491635134,0.9079959100746742,0.9119939294868845,0.9068314807621394,0.7204677705841002,0.9999997500000625,0.5323357141626878,311.36,0.03885709177853129,0.0006273111205859615,0.03885702493585939,0.028846717286774834,0.15317263325669125,0.49999987500003124,0.7717139183377695,2.1,0.17025815577750134,0.000444454041581946,0.17025787503225667,0.16101109571802974,0.2619872360754532,0.0,0.8721789831427403,23.77
AUG_115,1,-63.3896,0.911995491635134,0.9079959100746742,0.9119939294868845,0.9068314807621394,0.7204677705841002,0.9999997500000625,0.5323357141626878,311.36,0.03885709177853129,0.0006273111205859615,0.03885702493585939,0.028846717286774834,0.15317263325669125,0.49999987500003124,0.7717139183377695,23.68,0.17025815577750134,0.000444454041581946,0.17025787503225667,0.16101109571802974,0.2619872360754532,0.0,0.8721789831427403,2.1
AUG_115,2,-289.3664,0.911995491635134,0.9079959100746742,0.9119939294868845,0.9068314807621394,0.7204677705841002,0.9999997500000625,0.5323357141626878,38.31,0.03885709177853129,0.0006273111205859615,0.03885702493585939,0.028846717286774834,0.15317263325669125,0.49999987500003124,0.7717139183377695,23.68,0.17025815577750134,0.000444454041581946,0.17025787503225667,0.16101109571802974,0.2619872360754532,0.0,0.8721789831427403,23.77
AUG_115,3,73.7523,0.911995491635134,0.9079959100746742,0.9119939294868845,0.9068314807621394,0.7204677705841002,0.9999997500000625,0.5323357141626878,83.84,0.03885709177853129,0.0006273111205859615,0.03885702493585939,0.028846717286774834,0.15317263325669125,0.49999987500003124,0.7717139183377695,2.45,0.17025815577750134,0.000444454041581946,0.17025787503225667,0.16101109571802974,0.2619872360754532,0.0,0.8721789831427403,2.5
AUG_116,0,-129.972,0.8114275764257115,0.8028572825987564,0.8114261865392705,0.6334960444553432,0.2727982951327327,0.49999987500003124,0.3535183519163729,284.28,0.09822074866086009,0.0021678928950785775,0.09822057969975233,0.0867980386416443,0.27545272223741385,0.49999987500003124,0.4692439580991377,2.11,0.060939675218297115,0.00016804894274792043,0.06093957473251451,0.06975330841277695,0.9448423240623246,0.0,0.8814607517677411,6.99
AUG_116,1,-64.199,0.8114275764257115,0.8028572825987564,0.8114261865392705,0.6334960444553432,0.2727982951327327,0.49999987500003124,0.3535183519163729,284.28,0.09822074866086009,0.0021678928950785775,0.09822057969975233,0.0867980386416443,0.27545272223741385,0.49999987500003124,0.4692439580991377,31.64,0.060939675218297115,0.00016804894274792043,0.06093957473251451,0.06975330841277695,0.9448423240623246,0.0,0.8814607517677411,2.09
AUG_116,2,-281.4749,0.8114275764257115,0.8028572825987564,0.8114261865392705,0.6334960444553432,0.2727982951327327,0.49999987500003124,0.3535183519163729,32.89,0.09822074866086009,0.0021678928950785775,0.09822057969975233,0.0867980386416443,0.27545272223741385,0.49999987500003124,0.4692439580991377,31.64,0.060939675218297115,0.00016804894274792043,0.06093957473251451,0.06975330841277695,0.9448423240623246,0.0,0.8814607517677411,6.99
AUG_116,3,60.2712,0.8114275764257115,0.8028572825987564,0.8114261865392705,0.6334960444553432,0.2727982951327327,0.49999987500003124,0.3535183519163729,74.81,0.09822074866086009,0.0021678928950785775,0.09822057969975233,0.0867980386416443,0.27545272223741385,0.49999987500003124,0.4692439580991377,6.44,0.060939675218297115,0.00016804894274792043,0.06093957473251451,0.06975330841277695,0.9448423240623246,0.0,0.8814607517677411,2.28
AUG_117,0,-138.5528,0.5035497520776577,0.48098671568067813,0.5035488895521617,0.430692192796606,0.9101776912210298,0.9999997500000625,0.9495169298422357,201.39,0.1268496341214651,0.049192102644370114,0.1268494159124309,0.17230489951182598,0.2350025672129336,0.49999987500003124,0.11746140434959337,2.11,0.18410418115782315,0.0012885851408916144,0.18410387758133268,0.15267419047989153,0.14870889848162788,0.6666664444445185,0.4547439654908301,25.06
AUG_117,1,-64.5486,0.5035497520776577,0.48098671568067813,0.5035488895521617,0.430692192796606,0.9101776912210298,0.9999997500000625,0.9495169298422357,201.39,0.1268496341214651,0.049192102644370114,0.1268494159124309,0.17230489951182598,0.2350025672129336,0.49999987500003124,0.11746140434959337,35.48,0.18410418115782315,0.0012885851408916144,0.18410387758133268,0.15267419047989153,0.14870889848162788,0.6666664444445185,0.4547439654908301,2.1
AUG_117,2,-156.0476,0.5035497520776577,0.48098671568067813,0.5035488895521617,0.430692192796606,0.9101776912210298,0.9999997500000625,0.9495169298422357,7.08,0.1268496341214651,0.049192102644370114,0.1268494159124309,0.17230489951182598,0.2350025672129336,0.49999987500003124,0.11746140434959337,35.48,0.18410418115782315,0.0012885851408916144,0.18410387758133268,0.15267419047989153,0.14870889848162788,0.6666664444445185,0.4547439654908301,25.06
